Geo Shape;DEP;INSEE_COM;NOM_COM;IRIS;CODE_IRIS;NOM_IRIS;TYP_IRIS;Geo Point;ID
"{""coordinates"": [[[2.374250247140198, 48.87841248866242], [2.370723245461924, 48.87804326156363], [2.370679007386802, 48.8783191239165], [2.372678238898649, 48.88044124551655], [2.37299918042346, 48.88096543732591], [2.373221124162103, 48.881218411691435], [2.373632300938161, 48.88104339576627], [2.374050635069351, 48.88061300625249], [2.374289396178209, 48.88014750220122], [2.374394891737162, 48.87965162326861], [2.374250247140198, 48.87841248866242]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7611;751197611;Combat 11;H;48.879347296489996, 2.372896522094601;IRIS____0000000751197611
"{""coordinates"": [[[2.39143129021869, 48.869111118804845], [2.389647950671858, 48.86866316137758], [2.389163190113552, 48.87024352219909], [2.389995174773563, 48.87125861910014], [2.390194484628659, 48.87158519418004], [2.389920392744331, 48.871939934329134], [2.389478824041325, 48.872857702593635], [2.389805125952917, 48.872701982853734], [2.390517527248624, 48.87217320609841], [2.391123532766342, 48.871881308287506], [2.391325737222616, 48.87172765100994], [2.391425592667707, 48.87158246640657], [2.391383285286012, 48.87135292073452], [2.391094104719126, 48.870899983416976], [2.390773059602196, 48.86990818035753], [2.39143129021869, 48.869111118804845]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7703;751207703;Belleville 3;H;48.87047178543981, 2.390299956117685;IRIS____0000000751207703
"{""coordinates"": [[[2.311971204590482, 48.86992362405012], [2.312867308464373, 48.87040812204734], [2.311991895838291, 48.87145352645381], [2.31244051527816, 48.872066757917224], [2.312461150100196, 48.87225933570759], [2.312863474050309, 48.87214563078187], [2.315726526363486, 48.87131305280602], [2.31615581685082, 48.87122107518355], [2.317492584396859, 48.87043818241677], [2.317679392698118, 48.87033132626939], [2.31619668079404, 48.86841985241347], [2.315928006584508, 48.86832478525301], [2.315464195972031, 48.86834821451107], [2.315181257230982, 48.86840505341484], [2.314899861429948, 48.86855183499104], [2.314617531738895, 48.86887308345624], [2.314729848156716, 48.86904010533398], [2.311971204590482, 48.86992362405012]]], ""type"": ""Polygon""}";75;75108;Paris 8e Arrondissement;3102;751083102;Madeleine 2;A;48.87029768489049, 2.314738228371718;IRIS____0000000751083102
"{""coordinates"": [[[2.371791555807094, 48.89539325117097], [2.371344110693875, 48.89573803974827], [2.371175976445192, 48.89599436179118], [2.370420494086906, 48.896658585087174], [2.370316492053774, 48.898716572572646], [2.370477942397113, 48.898788467218395], [2.370974386331278, 48.898793773630146], [2.371107362683898, 48.89873871444735], [2.37133188153986, 48.89878395964869], [2.374098659325397, 48.89885420869353], [2.381758619246172, 48.89900730924467], [2.382688549547481, 48.89754082775021], [2.382823633085557, 48.89707657802737], [2.383309925786995, 48.896325456641875], [2.383465503603943, 48.89620305139854], [2.383548825232754, 48.895847351127934], [2.383450808285767, 48.895946670647966], [2.383334325137472, 48.89599283533938], [2.381439404727287, 48.89591021817924], [2.380284962993162, 48.89606972398734], [2.379697364795716, 48.89593268369933], [2.379518815342009, 48.89592186625288], [2.37893821626942, 48.8961131090361], [2.377576857922787, 48.896465767869294], [2.376756599069387, 48.896622479519124], [2.376608074982524, 48.89661001536992], [2.376162680160673, 48.896444020490364], [2.373955875499975, 48.89598194682269], [2.372104898690937, 48.895310358617024], [2.371942697516419, 48.89530141420083], [2.371791555807094, 48.89539325117097]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7413;751197413;Pont de Flandre 13;A;48.89742488714943, 2.3765360671345053;IRIS____0000000751197413
"{""coordinates"": [[[2.352068212819877, 48.842183857944235], [2.351880439414871, 48.84084818550789], [2.350714551344258, 48.84103252823299], [2.350746920560862, 48.841168507856246], [2.350071600830936, 48.84134741155246], [2.350016760939392, 48.84148381686538], [2.349632899644473, 48.84145385027221], [2.349785027701892, 48.842365732232714], [2.349245824803476, 48.84451857117394], [2.349570067191699, 48.844414209859], [2.352304484939423, 48.843784203340405], [2.352068212819877, 48.842183857944235]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;1807;751051807;Jardin des Plantes 7;H;48.84270572829002, 2.3508459896096427;IRIS____0000000751051807
"{""coordinates"": [[[2.372896637378593, 48.87057040149708], [2.371543710704607, 48.87016310015744], [2.371045328493689, 48.870002198791084], [2.369523432162596, 48.87206896446247], [2.369673939291909, 48.872249624499325], [2.370315630307815, 48.87375219526312], [2.370600749757913, 48.87339935650138], [2.371956110488844, 48.87180205931118], [2.372896637378593, 48.87057040149708]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;4003;751104003;Hôpital Saint-Louis 3;H;48.87161875432975, 2.371032300466793;IRIS____0000000751104003
"{""coordinates"": [[[2.380575885891117, 48.86898078767623], [2.382366809467288, 48.86763383951396], [2.383069142721887, 48.86703490416877], [2.381296519905058, 48.86661475552748], [2.380197020361616, 48.866335667200836], [2.379930174547179, 48.8666508529091], [2.37856472569805, 48.86798288835835], [2.379286766326318, 48.868251040828746], [2.380575885891117, 48.86898078767623]]], ""type"": ""Polygon""}";75;75111;Paris 11e Arrondissement;4101;751114101;Folie Méricourt 1;H;48.86757460915558, 2.380712602036861;IRIS____0000000751114101
"{""coordinates"": [[[2.376414418302487, 48.82440863364979], [2.376885196186394, 48.824108897655556], [2.373153176978775, 48.82285634864482], [2.37099195031927, 48.82215068093739], [2.36924928619377, 48.82152722662581], [2.369362711212204, 48.8217211910822], [2.36847595799914, 48.82330211303881], [2.368996517033811, 48.82350632133038], [2.369039044611718, 48.82359378522308], [2.370398409301786, 48.82415586488402], [2.37091324722079, 48.82336802295738], [2.373501496093153, 48.82379352507872], [2.375635569688338, 48.824159040346935], [2.376414418302487, 48.82440863364979]]], ""type"": ""Polygon""}";75;75113;Paris 13e Arrondissement;5009;751135009;Gare 9;H;48.82311335684865, 2.371655035480192;IRIS____0000000751135009
"{""coordinates"": [[[2.280391323890181, 48.83197907722494], [2.279110853401828, 48.83246512471936], [2.279051930653324, 48.832489952136996], [2.275304441773053, 48.829435496035586], [2.272852607332394, 48.827957320168785], [2.271099017149216, 48.82789178277648], [2.267826452957425, 48.82783581676446], [2.267625707632297, 48.82796859560446], [2.267338606820311, 48.83153198439503], [2.269930760703455, 48.83301112510872], [2.268101694609093, 48.83442815870259], [2.267788866344093, 48.8345854338486], [2.267475422198173, 48.83459250838535], [2.264992745234484, 48.83423731299125], [2.265174518060606, 48.83438952535263], [2.265680463404331, 48.834643558976474], [2.266012444379083, 48.83496487562586], [2.266883606129789, 48.83540641620083], [2.26711620674588, 48.83562639016067], [2.267358974471845, 48.835898589716585], [2.266979838236231, 48.836023078897455], [2.267949559187465, 48.83682136785154], [2.268493696208355, 48.83746325319407], [2.268925364970497, 48.838062177682], [2.269596061211816, 48.83861939005809], [2.269581644984088, 48.838773094955506], [2.271473418585961, 48.8379464151502], [2.274054978834914, 48.83708701915716], [2.274882508877436, 48.836852804955655], [2.278251504157705, 48.83608622802547], [2.279185058795335, 48.8358670137779], [2.281028901187046, 48.8353357879274], [2.282661159778433, 48.83483204488671], [2.28399176199377, 48.83436784539568], [2.283656714714783, 48.83406364890663], [2.280773971177616, 48.83208930424618], [2.280391323890181, 48.83197907722494]]], ""type"": ""Polygon""}";75;75115;Paris 15e Arrondissement;6001;751156001;Javel 1;H;48.83317122582346, 2.273461934698171;IRIS____0000000751156001
"{""coordinates"": [[[2.351651737500054, 48.861642744497885], [2.353499932088789, 48.861212962299895], [2.355146374700977, 48.860672344183726], [2.35406728438636, 48.8595378426783], [2.353015452158459, 48.85796819209832], [2.352386110558266, 48.85728218093486], [2.34959327774872, 48.85805846212478], [2.350131844514845, 48.85902639045958], [2.350218111144884, 48.85899448233044], [2.350495456043918, 48.85937911073384], [2.351651737500054, 48.861642744497885]]], ""type"": ""Polygon""}";75;75104;Paris 4e Arrondissement;1302;751041302;Saint-Merri 2;H;48.859483954564205, 2.3522516771702424;IRIS____0000000751041302
"{""coordinates"": [[[2.348995549228066, 48.87720760996743], [2.34909503783491, 48.87742938727238], [2.349252958934487, 48.878867381437395], [2.349530386371681, 48.87968998015834], [2.349852552535392, 48.88064322366406], [2.349835975240238, 48.88109729612057], [2.352169522072761, 48.88062070980253], [2.352287205339626, 48.88058717195387], [2.352323415990171, 48.88052621330351], [2.352283026510915, 48.880484625532446], [2.352342415965058, 48.880423792273156], [2.352063388076111, 48.87950676230266], [2.351622966185114, 48.87939735723991], [2.351331957621502, 48.878348957030695], [2.35135995379258, 48.8782906520408], [2.351262710229496, 48.878106661037776], [2.35191793207603, 48.877718100378296], [2.351557842414144, 48.87761902235491], [2.351408855459954, 48.87710109798889], [2.349544512178655, 48.87735808490816], [2.348995549228066, 48.87720760996743]]], ""type"": ""Polygon""}";75;75110;Paris 10e Arrondissement;3705;751103705;Saint-Vincent de Paul 5;H;48.879070525770516, 2.3505842685169838;IRIS____0000000751103705
"{""coordinates"": [[[2.360088824053962, 48.829482098521865], [2.363532727621237, 48.82667554490103], [2.363685848982885, 48.82662959226657], [2.359987902492018, 48.826162869780546], [2.35972980944877, 48.82643759633401], [2.358450899942885, 48.82808649029135], [2.35625222864776, 48.830852837639604], [2.356982190400396, 48.83109060099576], [2.357082292482382, 48.8311477995297], [2.356999275254022, 48.83125168029832], [2.358033245550308, 48.83158280695349], [2.358846555037387, 48.83058347148346], [2.359933931512251, 48.82956041441793], [2.360088824053962, 48.829482098521865]]], ""type"": ""Polygon""}";75;75113;Paris 13e Arrondissement;5028;751135028;Gare 28;H;48.828559836925905, 2.3596413922417465;IRIS____0000000751135028
"{""coordinates"": [[[2.275529934778163, 48.84467496483546], [2.276210389214069, 48.84542376031401], [2.276334743510678, 48.845496462009194], [2.276938462777419, 48.84608110367132], [2.282748401287394, 48.84344225723042], [2.280860102096954, 48.84125084862889], [2.279139097999451, 48.84185026339341], [2.280034654437691, 48.84281078737668], [2.278524351015219, 48.84344203924901], [2.279255046037304, 48.84420551095137], [2.277098694649628, 48.84523756595954], [2.277302795593445, 48.843981482259636], [2.275529934778163, 48.84467496483546]]], ""type"": ""Polygon""}";75;75115;Paris 15e Arrondissement;6012;751156012;Javel 12;H;48.843710569861635, 2.279560483146088;IRIS____0000000751156012
"{""coordinates"": [[[2.256314048671712, 48.83999903470431], [2.256976747193274, 48.838529077715215], [2.256986869904, 48.83839243553841], [2.256675469128465, 48.83835002894292], [2.25643607833931, 48.83822622600498], [2.255140283347635, 48.83832788788105], [2.255357206318943, 48.8385936548796], [2.254706908516026, 48.83928841943274], [2.254453874527906, 48.84078520032222], [2.254500593095844, 48.840948278123484], [2.254664480046929, 48.84111208597531], [2.254845654795527, 48.84140101414671], [2.254631422904379, 48.84247083250605], [2.254633350415072, 48.842526605602465], [2.254733773561864, 48.84255511181366], [2.254757217625165, 48.842630805136736], [2.254669029950221, 48.842699507382804], [2.255299469687428, 48.84416041552644], [2.255833377597784, 48.84513146055963], [2.255873395884249, 48.84538263371415], [2.256178127119736, 48.845990703890436], [2.256549949635056, 48.84695893733556], [2.256968174090241, 48.847445395679166], [2.258394737494244, 48.847458743851675], [2.258465202376581, 48.8471992632526], [2.256083915917654, 48.842471779490154], [2.256047494907815, 48.842064137299545], [2.256314048671712, 48.83999903470431]]], ""type"": ""Polygon""}";75;75116;Paris 16e Arrondissement;6108;751166108;Auteuil 8;H;48.84285227571471, 2.256101673428107;IRIS____0000000751166108
"{""coordinates"": [[[2.334305301397213, 48.89055742575379], [2.334953772079551, 48.89168068828455], [2.339639410853863, 48.891186810466074], [2.336641500515461, 48.89023853973511], [2.335776810386216, 48.890347960652655], [2.334305301397213, 48.89055742575379]]], ""type"": ""Polygon""}";75;75118;Paris 18e Arrondissement;6913;751186913;Grandes Carrières 13;H;48.890966163596254, 2.33650115399237;IRIS____0000000751186913
"{""coordinates"": [[[2.318022271013671, 48.86080289840895], [2.31803020914161, 48.86050885581761], [2.318121728366433, 48.86038976359906], [2.318286080569324, 48.860329544064804], [2.318003311320483, 48.85923162297991], [2.317534446881506, 48.85756604619991], [2.316888279157803, 48.85570429277944], [2.318051621270251, 48.855436625055866], [2.317122577682769, 48.851761950309154], [2.314504083135025, 48.85180273736721], [2.314733979598688, 48.85369990068377], [2.315220125272401, 48.85798181655476], [2.314751844700716, 48.85804119131121], [2.314614421860583, 48.858126742239264], [2.314959943070394, 48.86097696962883], [2.318022271013671, 48.86080289840895]]], ""type"": ""Polygon""}";75;75107;Paris 7e Arrondissement;2602;751072602;Invalides 2;H;48.85646329734722, 2.3162505603712646;IRIS____0000000751072602
"{""coordinates"": [[[2.312550891398833, 48.880851234363746], [2.316479725210513, 48.88134138386315], [2.318234212021124, 48.87950055632734], [2.319828382724574, 48.87823256689645], [2.318154463347347, 48.87788489384693], [2.316297353435521, 48.877783468862084], [2.312550891398833, 48.880851234363746]]], ""type"": ""Polygon""}";75;75108;Paris 8e Arrondissement;3204;751083204;Europe 4;H;48.879546476898085, 2.3162386701867224;IRIS____0000000751083204
"{""coordinates"": [[[2.34190989631775, 48.8768594962075], [2.342221574302251, 48.877011398245365], [2.342412940707686, 48.877729219756496], [2.343220081108162, 48.879246330846236], [2.345313621251593, 48.8787703591865], [2.345008348839841, 48.87832441835731], [2.344345027656415, 48.87653560736398], [2.342475963615163, 48.876517261808296], [2.341297384443434, 48.87656114529056], [2.34190989631775, 48.8768594962075]]], ""type"": ""Polygon""}";75;75109;Paris 9e Arrondissement;3602;751093602;Rochechouart 2;H;48.87774060850758, 2.34357754406603;IRIS____0000000751093602
"{""coordinates"": [[[2.40153186483667, 48.842985650221806], [2.402315594704845, 48.84284477181133], [2.402301757114098, 48.841081060674085], [2.404696524648475, 48.84088974685405], [2.404464919623959, 48.840053089080165], [2.404380849332338, 48.83977926508219], [2.402519058144565, 48.83971601877366], [2.400109892149316, 48.839741734455], [2.400366597146495, 48.839930088485154], [2.40153186483667, 48.842985650221806]]], ""type"": ""Polygon""}";75;75112;Paris 12e Arrondissement;4505;751124505;Bel-Air 5;H;48.840820154237974, 2.4022537864321545;IRIS____0000000751124505
"{""coordinates"": [[[2.326770977882546, 48.82783949990355], [2.326375906345679, 48.827947898593706], [2.322662561028742, 48.829312864215765], [2.323631066664558, 48.83047044538774], [2.323993399441084, 48.83099772877806], [2.324711543959752, 48.83203156898608], [2.324961138116501, 48.832534828304276], [2.325209198349687, 48.83189407547592], [2.326205769067125, 48.82941292326983], [2.326759742712344, 48.82818209915244], [2.326805222574929, 48.828035756791515], [2.326770977882546, 48.82783949990355]]], ""type"": ""Polygon""}";75;75114;Paris 14e Arrondissement;5513;751145513;Petit Montrouge 13;H;48.829824086449904, 2.3248680829695254;IRIS____0000000751145513
"{""coordinates"": [[[2.380825822745767, 48.88717734738884], [2.381428036803986, 48.88733874097147], [2.384301179881741, 48.888281650678515], [2.384506168096813, 48.887899593142095], [2.38481594396273, 48.88661245490962], [2.384632417229442, 48.88656384766393], [2.384531197382888, 48.886474294344694], [2.382260962414133, 48.88587084770205], [2.382130851787533, 48.88603295408986], [2.380825822745767, 48.88717734738884]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7312;751197312;Villette 12;H;48.88702598318748, 2.3830812519787803;IRIS____0000000751197312
"{""coordinates"": [[[2.388367174253939, 48.87951967478087], [2.38931611044032, 48.87952631777212], [2.38949664739242, 48.8795955875765], [2.38996814969251, 48.87915372245567], [2.389793604741266, 48.879038618067824], [2.389814536618627, 48.87888134208275], [2.389490005499373, 48.87806849186411], [2.389223911393891, 48.87692408508268], [2.389563961293636, 48.87687725567521], [2.38952809814851, 48.876098251615176], [2.388828749934016, 48.876090186494096], [2.387602881567588, 48.87633393587681], [2.387778352602073, 48.87671704939274], [2.387931040115699, 48.87764683928699], [2.388195522918005, 48.87857809888732], [2.388367174253939, 48.87951967478087]]], ""type"": ""Polygon""}";75;75119;Paris 19e Arrondissement;7507;751197507;Amérique 7;H;48.8777837608551, 2.3887890287477895;IRIS____0000000751197507
"{""coordinates"": [[[2.383069142721887, 48.86703490416877], [2.382366809467288, 48.86763383951396], [2.385828681331946, 48.8689646882214], [2.386230968415872, 48.868491001867774], [2.386298342169244, 48.86855789837931], [2.388252817182714, 48.86905714363598], [2.388292719613256, 48.86914188531882], [2.388259137466535, 48.86921545937685], [2.38858191732084, 48.86947431917969], [2.388530645655272, 48.869545104915645], [2.388772437534571, 48.86961918622022], [2.389163190113552, 48.87024352219909], [2.389647950671858, 48.86866316137758], [2.383347495835124, 48.86712807128577], [2.383069142721887, 48.86703490416877]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7706;751207706;Belleville 6;H;48.868319715170095, 2.386162892527227;IRIS____0000000751207706
"{""coordinates"": [[[2.396395315363083, 48.86754532687433], [2.397107548950103, 48.86666576614554], [2.398031480111825, 48.86551296694273], [2.398309330854922, 48.8650610967739], [2.398220074825646, 48.86499949288345], [2.398191095092454, 48.86491211116198], [2.396067773967051, 48.86499045013726], [2.395554336726714, 48.86495008586732], [2.394320466841067, 48.865790127118245], [2.395136806099618, 48.86639411504079], [2.396395315363083, 48.86754532687433]]], ""type"": ""Polygon""}";75;75120;Paris 20e Arrondissement;7913;751207913;Père Lachaise 13;H;48.86590811424307, 2.3963490615821557;IRIS____0000000751207913
"{""coordinates"": [[[2.3195628953548, 48.87340160949795], [2.319266689908278, 48.87186385042995], [2.318333272852198, 48.871932284417944], [2.318458646868268, 48.87172794835714], [2.318413003079088, 48.871673727931174], [2.318110535861716, 48.87145076702784], [2.317761565634636, 48.87134355544352], [2.318171075485341, 48.871200195343775], [2.317492584396859, 48.87043818241677], [2.31615581685082, 48.87122107518355], [2.315726526363486, 48.87131305280602], [2.312863474050309, 48.87214563078187], [2.315990914912003, 48.872877620449806], [2.3179261947046, 48.873243004015755], [2.3195628953548, 48.87340160949795]]], ""type"": ""Polygon""}";75;75108;Paris 8e Arrondissement;3104;751083104;Madeleine 4;A;48.87212916969368, 2.316860309964979;IRIS____0000000751083104
"{""coordinates"": [[[[2.399336932813713, 48.82866577323965], [2.39570666297783, 48.82772742955561], [2.394339872457587, 48.82753884257419], [2.390951448461554, 48.826084438411065], [2.390856801309236, 48.82625753517953], [2.3903560403831, 48.82668038638868], [2.389785180340196, 48.8270399217142], [2.388579716720916, 48.82796551342764], [2.38835240899175, 48.82841493586231], [2.388210328340551, 48.82856620275082], [2.389590018976143, 48.82916593754227], [2.391565518143597, 48.829957556024254], [2.392202342170251, 48.83013437226654], [2.395255495887533, 48.83080548888106], [2.39643215641114, 48.83118646911969], [2.397794614081284, 48.831759039052116], [2.40126552536419, 48.82951995141085], [2.401026650227233, 48.82920667435123], [2.399336932813713, 48.82866577323965]]], [[[2.379593457083153, 48.83986732386837], [2.381096812182529, 48.83867536182267], [2.381796138188216, 48.83818342897268], [2.382037472971983, 48.83793825041155], [2.383181882686851, 48.8370205105527], [2.382483831064524, 48.8366023018989], [2.38624145286584, 48.83358448486305], [2.386288626723776, 48.83351187822542], [2.384981469025795, 48.832531149268306], [2.384198844709466, 48.83201088520583], [2.380828291554929, 48.83467090021806], [2.380270030640109, 48.83498908273458], [2.380090863627236, 48.83527685075767], [2.378012801742571, 48.836912800661224], [2.377161692687922, 48.83779154779134], [2.376372802020818, 48.83847814892297], [2.375937291670181, 48.8387798624734], [2.379022778154241, 48.84042196718047], [2.379593457083153, 48.83986732386837]]]], ""type"": ""MultiPolygon""}";75;75112;Paris 12e Arrondissement;4708;751124708;Jardin de Bercy;D;48.832462843923615, 2.388242358206798;IRIS____0000000751124708
"{""coordinates"": [[[2.351704637798709, 48.84643766511975], [2.351628966567298, 48.846605435247945], [2.350519228279287, 48.84806896823668], [2.352574145454497, 48.84752430244543], [2.352834413540317, 48.847415089495506], [2.353105939214732, 48.84738687911612], [2.353400158815481, 48.847286842089744], [2.354445906390378, 48.84658109654752], [2.354540002228952, 48.84657530872944], [2.354961541597278, 48.846316768097886], [2.355209085356635, 48.84613373385356], [2.355251330835264, 48.84602334032646], [2.356980360073035, 48.84482300710536], [2.355247144501433, 48.843938600648144], [2.354921400212138, 48.84383521679328], [2.354544687713377, 48.84608698193486], [2.354347550324824, 48.84605084317006], [2.353635974294777, 48.845743017255984], [2.352814342194144, 48.84595891849874], [2.351985864738388, 48.846396019459604], [2.351704637798709, 48.84643766511975]]], ""type"": ""Polygon""}";75;75105;Paris 5e Arrondissement;1701;751051701;Saint-Victor 1;H;48.84607898169552, 2.3538666129277463;IRIS____0000000751051701
"{""coordinates"": [[[2.319142060375021, 48.84551930427191], [2.316982623504709, 48.84663569578156], [2.316712552321028, 48.84686349107318], [2.319420835184011, 48.84785833316254], [2.320555394566371, 48.84842508368592], [2.323287262396386, 48.849819285566745], [2.324605350047455, 48.84853435336278], [2.322782446683642, 48.84755813535734], [2.320749573224252, 48.84649165953033], [2.319142060375021, 48.84551930427191]]], ""type"": ""Polygon""}";75;75106;Paris 6e Arrondissement;2308;751062308;Notre-Dame des Champs 8;H;48.84759840045331, 2.3208070090728836;IRIS____0000000751062308
"{""coordinates"": [[[2.330463707347445, 48.854473360719666], [2.330732889977583, 48.855055849755345], [2.331347623117892, 48.85590018252388], [2.333270093392226, 48.85829059658666], [2.334887869343846, 48.85786970918829], [2.335182857488519, 48.857823682763446], [2.336260337146086, 48.85787283291314], [2.336111156211742, 48.85760040112994], [2.33642981442429, 48.85740790858532], [2.336523267265558, 48.85713322502779], [2.336965692875883, 48.85385483568239], [2.336991541368246, 48.852894467540835], [2.335843194540951, 48.853174094003144], [2.330463707347445, 48.854473360719666]]], ""type"": ""Polygon""}";75;75106;Paris 6e Arrondissement;2402;751062402;Saint-Germain des Prés 2;H;48.855563056021566, 2.3342170489879734;IRIS____0000000751062402
"{""coordinates"": [[[2.320427261801884, 48.874656602471035], [2.319973798425609, 48.87471877972011], [2.319823751205422, 48.874619899216185], [2.319436336965455, 48.87453136064785], [2.319397283493619, 48.87480723587464], [2.319330351973698, 48.87481674804142], [2.319403583787788, 48.875264136075096], [2.319009710987573, 48.875564973308556], [2.316297353435521, 48.877783468862084], [2.318154463347347, 48.87788489384693], [2.319828382724574, 48.87823256689645], [2.322235002454951, 48.87875344192396], [2.322649176402915, 48.878045310399905], [2.323944238531564, 48.8755443788629], [2.324216630223158, 48.87525183319696], [2.321586442859528, 48.8750534908404], [2.320461914600719, 48.87492660101948], [2.320352188117462, 48.8747676943475], [2.320427261801884, 48.874656602471035]]], ""type"": ""Polygon""}";75;75108;Paris 8e Arrondissement;3201;751083201;Europe 1;H;48.87669464455481, 2.3206286723357783;IRIS____0000000751083201
